"cust_id","balance","balance_frequency","purchases","oneoff_purchases","installments_purchases","cash_advance","purchases_frequency","oneoff_purchases_frequency","purchases_installments_frequency","cash_advance_frequency","cash_advance_trx","purchases_trx","credit_limit","payments","minimum_payments","prc_full_payment","tenure"
"C17501",0.0121045384767583,1,0.114034440797965,0.200508546209114,0.0169587096002529,0,0.166667,0.166667,0.083333,0,0,0.195121951219512,0.143911439114391,0.16161099007626,0.224150781372539,0.25,1
"C17502",0.00863413591427225,1,0.0343817987388916,0,0.0796589462532785,0,0.5,0,0.5,0,0,0.146341463414634,0.365313653136531,0.037482885943043,0.0505122359674112,0,1
"C17503",0.0575763605295873,0.363636,0.0785132195139939,0,0.181906722825483,0,0.833333,0,0.833333,0,0,0.365853658536585,0.107011070110701,0.287933511062805,0.0789933463001951,0,1
"C17504",0.317748144487222,1,0.138618680629817,0.260453257397823,0,0.0137331747351328,0.333333,0.333333,0,0.0555553333333333,0.2,0.146341463414634,0.121771217712177,0.126892020151463,0.527903752267845,0,1
"C17505",0.431174270544423,1,0.385043696301486,0.579188404592158,0.177908397337867,0,1,0.7,0.7,0,0,0.634146341463415,0.439114391143911,0.143131348148601,0.222380514147835,0,0.666666666666667
"C17506",0.109121411762554,1,0.0886868984844574,0.0891272266217705,0.0955753573289819,0,1,0.25,0.916667,0,0,0.341463414634146,0.033210332103321,0.0814753812970541,0.300223948512577,0,1
"C17507",0.00645176579508991,0.636364,0.14528559312659,0,0.336611162846329,0,0.416667,0,0.25,0,0,0.146341463414634,0.107011070110701,0.186392385900612,0.0810946729416435,1,1
"C17508",0.0423121708263408,1,0.560772889855821,0.455328996140869,0.737785030201027,0,0.916667,0.25,0.916667,0,0,0.585365853658537,0.254612546125461,0.423974227471292,0.10133552510283,0.166667,1
"C17509",0.138313853150299,1,0.260363582727977,0.489202053584419,0,0,0.916667,0.916667,0,0,0,0.317073170731707,0.107011070110701,0.442365295247931,0.377408236139133,0,1
"C17510",0.0925222024404337,0.545455,0.46941258895977,0.881988180111271,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.180811808118081,0.63039367051606,0.0782190746847013,0,1
"C17511",0.00272064940669249,1,0,0,0,0.0497110261560324,0,0,0,0.0833333333333333,0.1,0,0.107011070110701,0.0361236164975216,0.0099679081707162,0.142857,0.333333333333333
"C17512",0.154433920687576,1,0.447859434344924,0.687763713080169,0.189561636579552,0.143519492791109,0.333333,0.166667,0.25,0.166666666666667,0.4,0.341463414634146,0.107011070110701,0.378041161216607,0.165435277109555,0.083333,1
"C17513",0.0140570037761627,1,0.135757218186511,0,0.314534938359149,0,1,0,1,0,0,0.780487804878049,0.180811808118081,0.0366560225450852,0.075472004944354,0.083333,1
"C17514",0.00536966180139006,0.875,0.0498949076293374,0,0.11560115848918,0,0.875,0,0.75,0,0,0.170731707317073,0.107011070110701,0.0224674840739809,0.0593482410896846,0.8,0.333333333333333
"C17515",0.010598675226744,0.454545,0.242722814263063,0.456056480499955,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.291512915129151,0.385254000594686,0.0788641372595652,0,1
"C17516",0.231599697899922,1,0.506386666175006,0.476779392100213,0.585327512409333,0.395558458779497,1,1,0.833333,0.111111333333333,0.4,0.731707317073171,0.291512915129151,0.40819490464015,0.197379890570977,0,1
"C17517",0.0808695055683532,1,0.272911980530256,0.284259316996113,0.281787969141129,0,1,0.333333,1,0,0,0.804878048780488,0.0848708487084871,0.330279278358422,0.22138175802156,0,1
"C17518",0.0144594663575934,1,0.762716176850179,0,1,0,1,0,1,0,0,0.658536585365854,0.180811808118081,0.475182019757063,0.0313175602998821,0.25,1
"C17519",0.00856026190932871,1,0.115549983406468,0,0.26771693905971,0,0.666667,0,0.666667,0,0,0.195121951219512,0.143911439114391,0.102479353612996,0.0999485413303625,0.666667,1
"C17521",0.106945829948369,0.909091,0,0,0,0.754621940208128,0,0,0,0.277778,0.7,0,0.217712177121771,0.334882076991731,0.0881171146685336,0.333333,1
"C17522",0.325805161726232,1,0,0,0,0.0489205893611564,0,0,0,0.0555553333333333,0.2,0,0.121771217712177,0.0664594860500322,0.371252789927491,0,1
"C17523",0.0894940993949767,1,0.247560750765146,0,0.573571752001299,0.279255277273669,0.583333,0,0.5,0.0555553333333333,0.1,0.317073170731707,0.217712177121771,0.0151291928764172,0.111004708485272,0,1
"C17524",0.21761287752555,1,0,0,0,0.0482664804472045,0,0,0,0.166666666666667,0.6,0,0.0848708487084871,0.140267004460141,0.137957536571793,0,1
"C17525",0.00499198022744867,0.363636,0,0,0,0.143206478155285,0,0,0,0.060606,0.1,0,0.033210332103321,0.181302139418545,0.0695956209553083,0.5,0.833333333333333
"C17526",0.0111691999245107,0.8,0.196408422139459,0,0.455057283701698,0,0.8,0,0.7,0,0,0.195121951219512,0.180811808118081,0.13109082506384,0.0716727639935994,1,0.666666666666667
"C17527",0.148727334874386,0.727273,0,0,0,0.153852027892735,0,0,0,0.0555553333333333,0.5,0,0.0848708487084871,0.382134553450213,0.0943292201639611,0.181818,1
"C17528",0.501975408697448,1,1,1,0.572068108228178,0.229344868848721,0.916667,0.75,0.416667,0.0555553333333333,0.3,0.658536585365854,0.771217712177122,1,0.358079493026204,0,1
"C17529",0.0228136645977644,0.909091,0.530026918396696,0.995877588631845,0,0,0.583333,0.583333,0,0,0,0.414634146341463,0.143911439114391,0.351674228888419,0.0671445281177079,1,1
"C17530",0.000711166191370407,0.363636,0.0177145174969579,0,0.0410426402617707,0,0.333333,0,0.333333,0,0,0.0975609756097561,0.107011070110701,0.0337393377031102,0.0576516567759209,0.6,1
"C17531",0.558873527175209,0.9,0,0,0,1,0,0,0,0.4,1,0,0.549815498154982,0.238896936333196,0.395042464405046,0,0.666666666666667
"C17532",0.158827890616267,1,0.236365647700874,0.444111880166005,0,0.327963248698133,0.916667,0.916667,0,0.0555553333333333,0.1,0.292682926829268,0.129151291512915,0.396902664518816,0.151588432992031,0,1
"C17533",0.82427122766605,1,0,0,0,0.553602965969342,0,0,0,0.166666666666667,0.3,0,0.365313653136531,0.36600654981002,0.609124040051638,0,1
"C17534",0.732046565935081,1,0.906810723109259,0.0207852674024651,1,0,1,0.083333,1,0,0,1,0.402214022140221,0.527384977650766,0.485417948872896,0,1
"C17535",0.60152476649831,1,1,1,1,0,0.916667,0.333333,0.833333,0,0,1,0.365313653136531,1,0.670348865904433,0,1
"C17536",0.137123130001473,1,0,0,0,0.412819646876413,0,0,0,0.444444666666667,0.8,0,0.0848708487084871,0.0303719660990519,0.0662648200134874,0,0
"C17538",0.381384540776495,1,0.011674471772558,0,0.0270485010551137,0.177200280636814,0.166667,0,0.166667,0.388888666666667,1,0.0487804878048781,0.143911439114391,0.215704331009092,0.288318785255777,0,1
"C17539",0.0232286785091906,1,0.142748626424278,0,0.330733282642312,0,1,0,0.916667,0,0,0.292682926829268,0.180811808118081,0.23491887077876,0.0643947331233366,0.181818,1
"C17540",0.0407860058177711,1,0.622486079870202,0,1,0,1,0,1,0,0,0.292682926829268,0.291512915129151,0.392870723575376,0.0917837108006998,1,1
"C17541",0.0606325143451884,1,1,0.875433892457027,1,0,1,0.583333,1,0,0,0.780487804878049,0.549815498154982,0.722715736925554,0.0969597666106349,0.416667,1
"C17542",0.0296788301714625,0.363636,0,0,0,0.220677352164522,0,0,0,0.111111333333333,0.2,0,0.0848708487084871,0.0519418556224098,0.0910673626752813,0,1
"C17543",0.490235843788086,0.666667,0,0,0,1,0,0,0,0.333333333333333,0.7,0,0.365313653136531,0.0801303123273086,0.232681885411449,0,0
"C17544",0.349849363534454,1,0.248460488956082,0,0.575656349050398,0,1,0,1,0,0,0.292682926829268,0.121771217712177,0.174135644054413,0.921951098955475,0,1
"C17545",0.209515617894705,1,0.259659279471957,0,0.601602747567258,0,1,0,1,0,0,0.804878048780488,0.247232472324723,0.0656550044403944,0.143615984449164,0,1
"C17546",0.00300993848458051,0.818182,0.14443010435488,0,0.334629086963579,0,0.833333,0,0.833333,0,0,0.24390243902439,0.107011070110701,0.105905805611871,0.0829484351496658,1,1
"C17547",0.170462439323854,1,0.18310409675873,0,0.424232586352724,0,1,0,1,0,0,0.292682926829268,0.0701107011070111,0.0609479283045824,0.246242753119025,0,1
"C17548",0.366371537588498,1,0.098322209521,0,0.22780203162778,0,1,0,1,0,0,0.585365853658537,0.180811808118081,0.0186701133497154,1,0,1
"C17549",0.0807990177201416,1,1,0.619740461294368,1,0,1,0.583333,1,0,0,1,0.180811808118081,0.733574033775654,0.0988562392018257,0,1
"C17550",0.0390782449968596,0.875,0.493049153729857,0.926399368127871,0,0.0329367814803178,0.875,0.875,0,0.0833333333333333,0.1,0.317073170731707,0.734317343173432,0.494960717234873,0.0520183346038133,0.5,0.333333333333333
"C17551",0.251752609483043,1,0.0817581769239279,0,0.189424941691087,0.475619476687678,0.916667,0,0.916667,0.222222,0.5,0.634146341463415,0.121771217712177,0.543118916412463,0.291724550156876,0,1
"C17553",0.0274119385195927,1,0.286573988716398,0,0.66396124699912,0,1,0,1,0,0,1,0.217712177121771,0.14398494971145,0.0916297086852711,0,1
"C17554",0.00396508042630931,0.909091,0.110538736679081,0,0.25610641697067,0,1,0,1,0,0,0.390243902439024,0.195571955719557,0.0782940098324065,0.0702452850936971,0.888889,1
"C17555",0.150880848776411,1,0.0567461927062207,0,0.131474852412238,0,0.916667,0,0.916667,0,0,0.268292682926829,0.121771217712177,0.119720224026457,0.100521300463347,0,1
"C17556",0.0555261711679419,1,0.154828717873078,0,0.358721561055626,0,1,0,1,0,0,0.585365853658537,0.180811808118081,0.15939259304323,0.0974291271427991,0,1
"C17557",0,0,0.163457354622221,0,0.378713188493708,0,1,0,1,0,0,0.292682926829268,0.217712177121771,0,0.45488572801068,0,1
"C17558",0.0742965703002641,1,0.209355064714776,0.393361185591653,0,0,0.666667,0.666667,0,0,0,0.195121951219512,0.040590405904059,0.115912697759645,0.110535212164089,0,1
"C17559",0.0962125835333824,1,0.153202551716509,0.28785516825674,0,0.273748107055191,0.166667,0.166667,0,0.166666666666667,0.3,0.0487804878048781,0.512915129151292,0.949208203135314,0.0932091397074728,0,1
"C17560",0.377576601260878,1,0.151923006010546,0.285451005660521,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.143911439114391,0.142939536395056,0.350976118412673,0,1
"C17561",0.327579015962279,1,1,1,1,0,0.909091,0.909091,0.636364,0,0,1,0.232472324723247,0.601802014378472,0.195265718709423,0,0.833333333333333
"C17562",0.00740425233246615,0.545455,0.207043032560198,0,0.479696537347607,0,0.5,0,0.416667,0,0,0.146341463414634,0.217712177121771,0.213464033117543,0.0880349175756026,1,1
"C17563",0.0897871153099996,1,0.00962056123013385,0.0180762542176772,0,0.23235064511186,0.083333,0.083333,0,0.333333333333333,1,0.0975609756097561,0.0848708487084871,0.291781675538775,0.105648993277479,0.083333,1
"C17565",0.00362445791680223,0.363636,0.0586304804749438,0,0.135840545412605,0,0.166667,0,0.083333,0,0,0.0487804878048781,0.291512915129151,0.0322053068898693,0.0326065144009033,0.166667,1
"C17566",0.306650009927969,0.909091,0.342217633393562,0.578038286462555,0.0801032046407915,0,0.909091,0.727273,0.818182,0,0,0.75609756097561,0.328413284132841,0.669780641090131,0.247261419704884,0,0.833333333333333
"C17567",0.0128119525279336,1,0.201106235480659,0,0.465941614195764,0,0.916667,0,0.833333,0,0,0.268292682926829,0.291512915129151,0.124705728833356,0.082410721162383,0.166667,1
"C17568",0.837159449082971,1,0,0,0,1,0,0,0,0.333333333333333,1,0,0.328413284132841,0.325592522404433,0.755215063573934,0,1
"C17569",0.0262912390596415,0.909091,0.247796747667687,0,0.574118531555161,0,0.666667,0,0.666667,0,0,0.195121951219512,0.107011070110701,0.185624377873075,0.0849559915790767,0,1
"C17570",0.0461745473457319,1,0.188178030163354,0.150277483319823,0.250681338584695,0,1,0.333333,1,0,0,0.560975609756098,0.365313653136531,0.132190017774787,0.0957923057866299,0,1
"C17571",0.0561341282008874,1,0.585692687783473,0.346421123374419,0.929815718203487,0,0.916667,0.083333,0.916667,0,0,0.439024390243902,0.180811808118081,0.315251295231691,0.114389251878549,0.083333,1
"C17572",0.00423483027866484,0.727273,0.144902098159962,0,0.335722646071303,0,0.666667,0,0.583333,0,0,0.195121951219512,0.291512915129151,0.0775627573856283,0.0571254548553176,0.5,1
"C17573",0.296095734689493,1,0.885124820236734,1,0.24488034925544,0,1,0.666667,1,0,0,0.829268292682927,0.121771217712177,0.692723343894445,0.398639443928432,0,1
"C17574",0.0664836717232965,0.727273,1,1,0.281933207460124,0,0.583333,0.333333,0.333333,0,0,0.75609756097561,0.0701107011070111,0.560055651511358,0.192080233596354,0.5,1
"C17575",0.00238310860749669,0.272727,0.037243261182197,0.0699770669216326,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.0848708487084871,0.0394667807429922,0.0886228687629325,0,1
"C17576",1,1,0.0917179837014639,0,0.212500747550171,1,0.083333,0,0.083333,0.5,1,0.0487804878048781,0.660516605166052,0.436796261962512,1,0,1
"C17577",0.247723831132916,1,0.049869095468122,0,0.115541354475476,0,1,0,1,0,0,0.292682926829268,0.0848708487084871,0.0787429239288944,0.357007938196552,0,1
"C17578",0.133422260688848,1,0.169069655960766,0,0.39171628975899,0,0.916667,0,0.916667,0,0,0.268292682926829,0.107011070110701,0.0155977154552261,1,0,1
"C17579",0.855935272786558,1,1,1,0,0.178329383087612,0.25,0.25,0,0.0555553333333333,0.2,0.195121951219512,0.988929889298893,0.121799827687137,0.908221408655826,0,1
"C17580",0.077893630265876,1,0.202441092960655,0.201617093803912,0.220420507650642,0,0.5,0.083333,0.416667,0,0,0.219512195121951,0.0701107011070111,0.136354602221685,0.321426756397061,0,1
"C17581",0.0286747923937247,0.181818,0.40924444116671,0.768937110709263,0,0.136176396242552,0.166667,0.166667,0,0.0555553333333333,0.1,0.0731707317073171,0.0848708487084871,0,0.45488572801068,0,1
"C17582",0.00366812310420085,0.5,0.021018474132527,0.0394920080646838,0,0,0.166667,0.166667,0,0,0,0.024390243902439,0.107011070110701,0.0283527635348892,0.0284838771656159,0,0
"C17583",0.232796664022192,1,0.473265975884067,0.220788038771452,0.824253090585994,0.0168965144184608,1,0.25,0.916667,0.0555553333333333,0.1,0.658536585365854,0.254612546125461,0.581918930716163,0.220871070259487,0,1
"C17584",0.0320867928616864,0.454545,0.263151296139238,0.494439940969841,0,0,0.083333,0.083333,0,0,0,0.0487804878048781,0.217712177121771,0.268430834016258,0.0505927625396253,0,1
"C17585",0.99695652423212,1,0.0717578081787676,0.134827101217324,0,0.986402240167731,0.333333,0.333333,0,0.277778,0.8,0.0975609756097561,0.660516605166052,1,0.960787387739955,0,1
"C17586",0.0124801873040532,0.454545,0.440362845237656,0,1,0,0.666667,0,0.666667,0,0,0.48780487804878,0.275112751143911,0.425002045555554,0.0532252663481599,0,1
"C17587",0.337945438042832,1,0,0,0,0.091230214077836,0,0,0,0.111111333333333,0.4,0,0.129151291512915,0.136831455969711,0.260022166409918,0,1
"C17588",0.00477459981521017,1,0.308816696780855,0,0.715495219950619,0,1,0,1,0,0,0.292682926829268,0.254612546125461,0.185739813713017,0.00172676421261342,0.166667,1
"C17589",0.0123991547597344,1,0.139334046240643,0.0540416952464093,0.256183307845432,0,1,0.166667,1,0,0,0.585365853658537,0.195571955719557,0.083116979277972,0.093179576648661,0.083333,1
"C17590",0.126021359088829,1,0.126649212729083,0.153700124018762,0.103905202094849,0.681724460630349,0.333333,0.333333,0.166667,0.388888666666667,1,0.317073170731707,0.107011070110701,0.230804168734759,0.291879603847728,0.083333,1
"C17591",0.13705699468447,1,0.0439507356465946,0,0.101829148476279,0.0652717304808515,0.416667,0,0.416667,0.0555553333333333,0.1,0.121951219512195,0.0479704797047971,0.120833827395543,0.337519118251713,0,1
"C17593",0.000589172243456755,0.727273,0.0209963494229138,0,0.048646293432665,0,0.25,0,0.25,0,0,0.0731707317073171,0.217712177121771,0.0309798015214247,0.0221125916773769,0.272727,1
"C17594",0.163468929543823,0.818182,0.089258453482798,0,0.206802279387265,0,0.5,0,0.5,0,0,0.146341463414634,0.0701107011070111,0.385470929858687,0.265437016682672,0,1
"C17595",0.222595971115822,1,0,0,0,0.0261615105949953,0,0,0,0.111111333333333,0.2,0,0.0848708487084871,0.0772690268161588,0.16275059400222,0,1
"C17596",0.479558386774837,1,0,0,0,0.443835558073806,0,0,0,0.133333333333333,0.2,0,0.254612546125461,0.820775558716391,0.212525149284131,0,0.666666666666667
"C17597",0.000392972314449369,0.181818,0.00564180095136251,0,0.0130714487095148,0,0.083333,0,0.083333,0,0,0.024390243902439,0.365313653136531,0.0455445434398211,0.0620383778629525,0,1
"C17598",0.478833077387346,1,0,0,0,0.464784911040777,0,0,0,0.444444666666667,1,0,0.180811808118081,0.195463947385163,0.52316067395412,0,1
"C17599",0.228512648238085,1,0.0478852465061396,0.0899724941628041,0,0.133675842356325,0.083333,0.083333,0,0.0555553333333333,0.1,0.024390243902439,0.306273062730627,0.18384823134173,0.154305814937142,0,1
"C17600",0.163244440186207,1,0,0,0,0.329219475621986,0,0,0,0.0555553333333333,0.1,0,0.217712177121771,0.120809575750239,0.135909847645311,0,1
"C17601",0.00524719195351964,0.545455,0.0991629484863011,0,0.229749933788413,0,0.5,0,0.416667,0,0,0.146341463414634,0.107011070110701,0.109732416580812,0.0770689759077692,1,1
"C17602",0.107502598890474,0.818182,0.17911058667355,0.105589158404523,0.284778169826312,0.170276790528864,0.25,0.083333,0.166667,0.0555553333333333,0.1,0.0731707317073171,0.180811808118081,0.396773927821911,0.0773399507890491,0.1,1
"C17603",0.319436630044125,1,0.0653453298425458,0,0.151398132406086,0,0.416667,0,0.416667,0,0,0.121951219512195,0.0996309963099631,0,0.45488572801068,0,1
"C17604",0.277561875446614,1,0.0769792396474796,0.103233494765577,0.0510555408418696,0.026303007468936,0.25,0.166667,0.166667,0.0555553333333333,0.2,0.121951219512195,0.107011070110701,0.107189229866224,1,0,1
"C17605",0.097995486953465,1,0,0,0,0.30556537199519,0,0,0,0.333333333333333,1,0,0.0701107011070111,0.141412280731266,0.0971275665745558,0,1
"C17606",0.00983249309758124,1,0.0952689995943803,0,0.220728071149689,0,1,0,0.833333,0,0,0.146341463414634,0.107011070110701,0.0472705964283564,0.0430578825302127,0.5,0
"C17607",0.14361520964424,1,0,0,0,0.445656160595099,0,0,0,0.166666666666667,0.4,0,0.0701107011070111,0.297556391177323,0.212026757796635,0.083333,1
"C17608",0.35797895318899,1,0.165835760905638,0.273707329578128,0.0467154781330896,0,0.416667,0.333333,0.333333,0,0,0.24390243902439,0.217712177121771,0.159080129432099,0.230664434804673,0,1
"C17609",0.0961981587648077,1,0.0464729525424979,0.087318908357756,0,0.162647098602216,0.090909,0.090909,0,0.121212,0.2,0.024390243902439,0.0848708487084871,0.114127090867508,0.0980971754300984,0,0.833333333333333
"C17610",0.0152313758850449,1,0.229838858364984,0.266086064863891,0.20440157540859,0,1,0.333333,0.833333,0,0,0.463414634146341,0.328413284132841,0.138732631561939,0.0855489453812188,0.727273,1
"C17611",0.00377061466783771,0.888889,0.114038128249567,0,0.264214132542781,0,0.888889,0,0.777778,0,0,0.341463414634146,0.107011070110701,0.065270019296316,0.0643461043389513,0.714286,0.5
"C17612",0.198562645979857,1,0,0,0,0.231574034080337,0,0,0,0.222222,0.5,0,0.0848708487084871,0.136369579749794,0.132548306280203,0,1
"C17613",0.0211151434423258,0.818182,0.46852391312364,0.880318430296606,0,0,0.583333,0.583333,0,0,0,0.195121951219512,0.143911439114391,0.325441236347848,0.0775949804606129,1,1
"C17614",0.482464174827152,1,0.0350602898336959,0.0658754408208795,0,0.875285989075538,0.083333,0.083333,0,0.111111333333333,0.4,0.0731707317073171,0.180811808118081,0.0347482374596646,1,0,1
"C17615",0.0402727132010238,0.25,0,0,0,0.490316731472947,0,0,0,0.0833333333333333,0.1,0,0.180811808118081,0,0.45488572801068,0,0.333333333333333
"C17616",0.0294467339042444,1,0.0350307902208783,0.0263280053764558,0.0486975540158395,0,0.25,0.083333,0.166667,0,0,0.0975609756097561,0.107011070110701,0.0419522915501424,0.0854623077768548,0,1
"C17617",0.00872206263159294,0.571429,0.0490431063092297,0.0921480188175954,0,0,0.142857,0.142857,0,0,0,0.024390243902439,0.217712177121771,0.0453038630901048,0.0509679675978854,0,0.166666666666667
"C17618",0.257787177004124,1,0.165669825583539,0,0.383839246811165,0,1,0,1,0,0,0.292682926829268,0.0848708487084871,0.11388319625973,1,0,1
"C17619",0.00685814529024389,0.909091,1,1,0.352476313338858,0.0968357937776607,0.916667,0.833333,0.25,0.111111333333333,0.2,0.682926829268293,0.254612546125461,0.952096233992985,0.0239027619932693,1,1
"C17620",0.00442935696690547,1,0.0328330690659685,0.0616906736505165,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.180811808118081,0.0464376947161542,0.0509822649183879,0,1
"C17621",0.247692863425989,1,0.761643128433939,0.435659204755669,1,0,1,0.166667,1,0,0,1,0.107011070110701,0.15296805242983,0.506057390750808,0,1
"C17622",0.291894782172106,0.909091,0,0,0,0.885209702873528,0,0,0,0.222222,0.5,0,0.217712177121771,0.767615014528439,0.253239210196163,0,1
"C17623",0.216721983697381,1,0.240388657398872,0.451670789078035,0,0.0143938820884748,0.416667,0.416667,0,0.0555553333333333,0.1,1,0.0848708487084871,0.0619457965991558,1,0,1
"C17624",0.120294568275986,0.909091,0.382300232309451,0.669839884156776,0.0597698399815462,0,0.583333,0.416667,0.25,0,0,0.414634146341463,0.180811808118081,0.0474555229141283,0.137084395287669,0,1
"C17625",0.0052053578979836,0.363636,0.165684575389948,0.311307878309188,0,0,0.166667,0.166667,0,0,0,0.0975609756097561,0.365313653136531,0.260065863501514,0.0693316681557564,1,1
"C17626",0.291371864068824,1,0.0681072310925919,0.12796796297451,0,0,0.166667,0.166667,0,0,0,0.0487804878048781,0.107011070110701,0.0718135633439007,1,0,1
"C17628",0.110081506424079,1,0,0,0,0.0163328891007881,0,0,0,0.0555553333333333,0.1,0,0.217712177121771,0.142183379971611,0.137423954675925,0,1
"C17629",0.00748549560067048,0.181818,0,0,0,1,0,0,0,0.111111333333333,0.2,0,0.180811808118081,1,0.0911704875928079,0,1
"C17630",1,1,0.523732438511744,0.538795701606701,0.549043562952268,1,1,0.25,1,0.555555333333333,1,1,0.918819188191882,1,1,0,1
"C17631",1,1,0.0273498285335005,0.0513881094413613,0,1,0.090909,0.090909,0,0.30303,1,0.024390243902439,0.660516605166052,0.395475506888437,0.798351841102882,0,0.833333333333333
"C17632",0.00794540726216508,1,0.393310962793613,0.234942805872531,0.621551657852694,0.0734891206077409,0.833333,0.833333,0.916667,0.0555553333333333,0.1,1,0.254612546125461,0.320990548461601,0.0538179775195364,0.5,1
"C17633",0.000409336714408941,0.181818,0,0,0,0.157642935477929,0,0,0,0.060606,0.1,0,0.0848708487084871,0.423092662796915,0.0459522970398802,0,0.833333333333333
"C17634",0.0077059395050169,0.727273,0.294966628563,0,0.683406094883339,0,1,0,1,0,0,0.292682926829268,0.180811808118081,0.132603493640789,0.0452478720323952,0.333333,1
"C17635",0.117162438884471,0.545455,0.36657693867768,0.072748435908628,0.759613495202864,0.92611020198222,0.833333,0.166667,0.833333,0.5,1,0.292682926829268,0.180811808118081,0.567192576994011,0.0600368356239109,0,1
"C17636",0.268350085241901,1,0.400040561967624,0.476377543597098,0.339430494920931,1,0.833333,0.333333,0.833333,0.277778,0.9,0.390243902439024,0.217712177121771,0.989967200362503,0.213644114481199,0.090909,1
"C17637",0.150508326800087,1,0.0586120432169328,0.110127275120728,0,0,0.375,0.375,0,0,0,0.0731707317073171,0.0553505535055351,0.0599305472827504,0.0974522539073932,0,0.333333333333333
"C17638",0,0,0.066617500645304,0.0374134813244372,0.108211091081513,0,0.583333,0.083333,0.5,0,0,0.170731707317073,0.195571955719557,0.0529710183471378,0.45488572801068,0,1
"C17639",0.0084591697061347,1,0.302927836572145,0.347772165755579,0.273013865987749,0.039477907613047,0.833333,0.083333,0.833333,0.0555553333333333,0.1,0.268292682926829,0.291512915129151,0.231973912578854,0.0695470226971366,0.3,1
"C17640",0.199815352112291,1,0,0,0,0.409221367246442,0,0,0,0.095238,0.2,0,0.0848708487084871,0.0334203905166938,0.12209723183412,0,0.166666666666667
"C17641",0.00242533415198058,0.727273,0.0691581547992183,0,0.16023203957317,0,0.75,0,0.75,0,0,0.219512195121951,0.0701107011070111,0.0627004491893444,0.0847110755578268,0.625,1
"C17642",0.00229072511035969,0.181818,0.041384269331465,0.0777576853526221,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.217712177121771,0.152286591658027,0.0466585304623569,0,1
"C17643",0,0,0.110623548065932,0,0.25630291587284,0,0.083333,0,0.083333,0,0,0.024390243902439,0.291512915129151,1,0.0428335480189296,0,1
"C17644",0.105893822021778,1,0.290180316383347,0.403746890870418,0.174456851404113,0.390813309183127,0.25,0.083333,0.083333,0.166666666666667,0.4,0.0731707317073171,0.0701107011070111,0.383845643513287,0.117740383804861,0.083333,1
"C17645",0.131674129948677,1,0.204727312954017,0.234873521647856,0.184708968039026,0.211669278860794,0.583333,0.083333,0.416667,0.0555553333333333,0.1,0.195121951219512,0.0701107011070111,0.0841628582033568,0.321480081481495,0,1
"C17646",0.469646459476646,0.888889,0.78115712231277,1,0,1,0.222222,0.222222,0,0.370370666666667,1,0.341463414634146,0.365313653136531,0.220882710929504,0.690550459776143,0,0.5
"C17647",0.021548788503059,0.818182,0.742962498617206,0.606126111145753,0.97395108031679,0,0.583333,0.416667,0.166667,0,0,0.585365853658537,0.217712177121771,0.512225685367375,0.0728498642589813,1,1
"C17648",0.0569040555878129,0.727273,0,0,0,0.106173002496226,0,0,0,0.111111333333333,0.3,0,0.0701107011070111,0.151166910715121,0.11576111675432,0,1
"C17649",0.0655967006791603,1,0.765194144326856,0.762126471423722,0.833095541183607,0,1,0.083333,1,0,0,1,0.107011070110701,0.395933192148654,0.160690029855731,0.25,1
"C17650",0.125098250214075,1,0.142962498617206,0.173210561687209,0.117643038385633,0.245965627617985,0.833333,0.166667,0.75,0.0555553333333333,0.1,0.317073170731707,0.0848708487084871,0.412548950053807,0.174748946946687,0.166667,1
"C17651",0.420276072062839,1,0.389763634352299,0,0.903040606925305,0,0.416667,0,0.333333,0,0,0.195121951219512,0.180811808118081,0.166798066710841,0.374368651063384,0,1
"C17652",0.0127685804511846,1,0.042036948265054,0,0.097395108031679,0,0.25,0,0.25,0,0,0.0731707317073171,0.217712177121771,0.044186768730826,0.0719804840148831,0,1
"C17653",2.92422406442167e-05,0.1,0,0,0,0.0348519601962382,0,0,0,0.133333333333333,0.2,0,0.512915129151292,0.0446300598506533,0.0095950467888116,0,0.666666666666667
"C17654",0.205023870666134,0.818182,0,0,0,0.284033368066641,0,0,0,0.222222,1,0,0.107011070110701,0.606045446416524,0.235679162734259,0,1
"C17655",0.00132117095037402,0.181818,0.0195766805560677,0.0367829948798958,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.0701107011070111,0.0740943017104028,0.0457188499275598,0,1
"C17656",0.0168535656023307,1,0.0152660496330986,0.00824482273631117,0.0252031200608292,0,0.25,0.083333,0.166667,0,0,0.0731707317073171,0.195571955719557,0.0376377819654861,0.0859462566811776,0,1
"C17657",0.172573021827227,1,0.0168332165640326,0.0316282485640844,0,0,0.083333,0.083333,0,0,0,0.024390243902439,0.0848708487084871,0.0927854040910536,0.121865424716303,0,1
"C17658",0.0615874777485243,0.909091,1,0,1,0,0.833333,0,0.833333,0,0,0.24390243902439,0.439114391143911,0.835439853343117,1,0.714286,1
